Store_ID,Department,Region,Product_Category,Date,Weekly_Sales,Cost,Profit,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
12,10,South,Electronics,2023-05-14,14931.52,10056.97,4874.55,0,16.1,3.92,226.98,7.29
19,3,North,Sports,2024-12-12,32658.91,25965.52,6693.39,0,14.41,4.24,245.54,4.4
12,5,South,Sports,2023-01-23,50440.2,38640.15,11800.05,1,35.67,4.37,204.08,4.84
8,5,South,Groceries,2023-12-12,36326.89,22645.9,13680.99,0,30.43,3.15,240.39,8.22
8,6,West,Electronics,2023-10-29,16014.16,12138.06,3876.1,0,15.6,2.77,259.83,9.84
13,7,West,Sports,2023-12-29,34198.17,28636.07,5562.1,0,18.08,2.97,246.81,7.16
12,7,East,Home,2024-01-31,32862.17,20517.77,12344.4,0,34.02,4.05,217.43,8.95
16,1,West,Electronics,2023-08-06,41937.96,36356.93,5581.03,0,23.62,4.44,216.67,3.06
1,2,North,Electronics,2023-05-21,13015.97,10067.75,2948.22,0,30.12,3.43,240.03,3.26
13,9,North,Sports,2024-09-07,36483.56,32294.79,4188.77,0,19.55,3.11,253.75,7.18
7,10,North,Clothing,2023-07-29,6231.68,4015.96,2215.72,0,21.44,3.36,234.68,5.72
5,2,East,Electronics,2024-09-14,36327.89,32624.97,3702.92,0,39.72,3.11,231.64,9.23
8,6,North,Clothing,2024-09-07,48219.68,38251.8,9967.88,0,17.43,3.01,209.62,5.11
14,1,North,Groceries,2024-11-13,12847.47,9895.74,2951.73,0,25.19,3.69,242.93,6.02
13,3,West,Groceries,2024-04-04,19008.49,14343.5,4664.99,0,35.33,2.53,242.14,6.7
15,2,East,Sports,2023-12-22,31229.22,18959.14,12270.08,0,17.18,3.02,258.02,4.91
17,3,South,Groceries,2023-11-20,47130.45,41563.96,5566.49,1,22.46,3.82,218.01,9.36
15,5,North,Sports,2023-05-13,20496.71,16257.96,4238.75,0,28.45,2.56,245.39,6.25
20,10,West,Sports,2023-05-07,34891.65,21894.09,12997.56,0,24.44,2.67,226.04,5.97
18,6,South,Clothing,2023-04-16,45467.55,27566.32,17901.23,0,23.79,3.09,233.51,8.95
18,9,North,Clothing,2024-08-26,37695.15,23191.38,14503.77,0,20.88,4.26,248.99,5.18
2,10,South,Groceries,2024-01-13,36996.02,28961.18,8034.84,0,27.6,4.03,213.32,8.72
4,4,South,Clothing,2023-02-20,22188.68,17400.47,4788.21,0,28.73,2.54,220.57,3.86
1,7,East,Electronics,2023-01-29,46014.32,34506.15,11508.17,0,29.6,3.5,246.4,4.28
4,6,East,Home,2024-04-06,17479.53,12096.35,5383.18,0,12.11,3.05,234.23,9.66
18,2,North,Electronics,2023-10-23,14237.62,10813.8,3423.82,0,28.93,3.8,205.55,8.9
5,10,North,Electronics,2023-10-24,21390.08,16147.17,5242.91,0,38.6,3.94,225.81,5.72
19,8,East,Sports,2024-12-26,34257.03,20753.75,13503.28,0,26.23,4.23,235.2,7.47
15,7,North,Home,2024-02-11,43775.51,29974.88,13800.63,0,31.46,3.45,254.57,9.6
8,7,North,Sports,2024-09-04,14409.73,8875.75,5533.98,1,26.7,4.49,211.31,4.48
20,8,East,Clothing,2024-02-09,41621.1,36212.29,5408.81,0,35.64,4.46,248.36,3.41
17,1,South,Clothing,2023-12-12,41577.05,33992.02,7585.03,0,37.89,4.26,207.84,6.76
1,1,North,Home,2024-09-13,31411.37,28233.62,3177.75,0,15.53,3.65,214.53,4.0
12,8,West,Groceries,2024-02-24,39229.16,27093.67,12135.49,0,23.11,3.3,214.6,4.31
19,4,East,Clothing,2023-07-01,13184.63,11385.53,1799.1,0,21.77,3.23,252.65,9.24
15,5,North,Electronics,2023-01-01,12631.37,9864.04,2767.33,0,22.16,2.52,211.94,3.05
9,8,North,Home,2024-07-20,43826.0,32253.2,11572.8,0,13.77,3.0,247.22,8.72
7,5,East,Home,2024-01-06,27416.68,18280.67,9136.01,0,34.41,3.94,227.71,6.62
2,10,West,Clothing,2024-10-22,17324.67,14232.52,3092.15,1,11.07,3.71,259.95,6.92
9,4,West,Clothing,2024-03-06,35992.87,31358.51,4634.36,0,25.85,4.33,250.35,7.7
10,6,East,Sports,2023-11-05,45134.38,30266.78,14867.6,0,29.86,2.6,244.38,6.02
2,5,West,Sports,2023-05-17,36285.97,23680.84,12605.13,1,16.22,2.81,252.24,3.81
19,7,North,Electronics,2023-07-21,20630.53,16687.35,3943.18,0,37.18,4.08,238.04,3.72
11,10,West,Home,2024-03-11,26745.7,23886.37,2859.33,0,35.16,3.22,250.62,8.28
13,7,North,Groceries,2023-11-09,38852.13,32052.48,6799.65,0,24.13,2.74,215.67,4.55
10,4,South,Groceries,2023-04-27,13949.14,9560.38,4388.76,1,22.33,4.49,205.86,3.2
14,5,West,Home,2024-10-27,14772.4,10724.56,4047.84,0,17.1,4.07,236.96,9.86
18,3,South,Electronics,2024-07-28,25816.24,18466.23,7350.01,0,31.9,3.32,226.08,9.86
19,4,East,Sports,2023-09-01,32190.84,27543.4,4647.44,0,13.95,4.15,225.59,5.65
9,4,West,Sports,2024-06-20,20262.45,16846.43,3416.02,0,30.41,3.86,231.6,3.18
7,3,North,Sports,2024-08-24,18427.59,14312.57,4115.02,0,35.27,4.08,221.68,8.09
3,10,West,Groceries,2023-03-16,6862.29,4683.43,2178.86,0,16.85,4.13,237.56,8.82
20,5,East,Groceries,2024-01-21,6467.08,5700.06,767.02,0,35.99,2.67,201.83,3.88
6,5,East,Electronics,2023-07-29,17541.27,13962.76,3578.51,0,11.0,3.75,258.19,3.95
2,7,North,Groceries,2024-04-19,28872.77,25729.77,3143.0,0,37.38,2.51,255.48,8.76
6,4,West,Clothing,2024-02-22,36698.23,28405.72,8292.51,1,13.55,2.59,256.12,9.45
3,4,South,Groceries,2023-12-13,30280.67,25628.28,4652.39,1,29.37,4.31,221.9,8.54
16,9,East,Sports,2024-06-12,23444.63,19785.66,3658.97,0,17.5,3.56,231.91,4.41
8,6,East,Electronics,2024-10-01,16353.12,11466.79,4886.33,0,35.1,3.97,257.25,5.88
2,4,North,Home,2023-06-28,23031.25,20479.53,2551.72,0,25.37,4.18,254.14,7.21
17,2,West,Home,2023-07-01,11244.2,6820.53,4423.67,0,14.06,4.4,247.41,4.12
9,6,South,Electronics,2024-10-25,10186.67,8461.18,1725.49,0,27.13,4.24,224.44,4.47
12,2,West,Clothing,2023-01-25,18497.45,16456.57,2040.88,0,22.24,3.47,233.86,4.98
3,5,West,Home,2023-06-29,55263.69,38777.01,16486.68,1,29.84,3.17,247.57,6.57
11,6,South,Sports,2024-12-10,19692.36,15644.26,4048.1,0,36.46,2.81,216.38,6.58
1,4,North,Home,2024-05-15,47140.54,36235.38,10905.16,0,22.28,3.3,237.59,8.7
13,3,East,Home,2023-06-10,22651.8,18765.93,3885.87,0,18.7,3.23,249.68,8.27
15,7,North,Sports,2023-06-26,24755.45,21286.06,3469.39,0,10.44,3.62,242.45,9.4
5,2,North,Groceries,2023-10-12,40867.83,31914.23,8953.6,0,27.25,3.83,228.77,8.83
17,6,West,Clothing,2023-03-04,9213.72,7783.49,1430.23,0,22.07,4.46,235.08,4.78
6,4,South,Sports,2024-10-23,13204.1,9159.49,4044.61,0,21.24,3.96,259.32,5.32
11,6,East,Sports,2024-10-27,57805.69,38647.5,19158.19,1,15.49,3.79,236.12,6.5
18,4,West,Electronics,2023-06-05,27766.28,20247.18,7519.1,0,22.9,3.17,247.14,3.1
4,4,East,Clothing,2024-04-13,13751.2,11046.63,2704.57,1,39.53,2.57,243.6,9.33
3,4,West,Groceries,2023-02-18,7132.13,4679.92,2452.21,0,18.93,3.08,242.09,3.31
13,9,South,Sports,2023-03-25,45825.83,36848.81,8977.02,0,27.99,4.04,242.98,5.26
9,7,East,Groceries,2023-12-27,44301.43,31818.53,12482.9,0,33.29,2.91,227.26,6.98
6,3,East,Sports,2024-11-19,25627.96,21493.47,4134.49,0,32.47,3.92,228.45,6.62
12,3,North,Sports,2023-05-28,12344.99,7543.42,4801.57,0,19.86,3.66,228.07,7.58
2,6,West,Electronics,2024-09-21,42362.81,33906.97,8455.84,0,28.33,2.84,202.0,6.69
3,6,West,Home,2023-12-08,19607.0,15586.52,4020.48,0,36.14,3.02,214.46,4.6
3,4,West,Clothing,2024-04-20,23857.63,21049.13,2808.5,0,10.46,3.49,209.27,4.41
12,9,North,Electronics,2023-03-04,35711.44,29069.48,6641.96,0,23.07,3.34,253.19,9.35
15,4,North,Groceries,2024-12-01,20902.93,17535.27,3367.66,0,16.73,4.06,216.5,4.85
9,9,East,Sports,2023-12-26,33290.15,29008.28,4281.87,0,21.66,3.97,208.31,4.97
8,4,West,Sports,2024-07-14,44837.72,35982.97,8854.75,0,22.48,3.65,207.19,5.89
11,2,West,Clothing,2023-11-23,40881.8,28087.68,12794.12,0,32.4,4.14,242.0,3.98
16,2,East,Electronics,2023-05-21,30280.07,26069.09,4210.98,1,12.81,3.63,200.36,6.55
4,5,East,Electronics,2023-08-03,17957.14,14801.59,3155.55,0,25.38,4.43,228.28,7.66
1,4,East,Groceries,2024-03-10,17847.97,12981.39,4866.58,0,26.93,2.93,207.13,8.5
7,7,South,Electronics,2024-12-23,20686.6,16821.49,3865.11,0,24.82,3.93,250.98,7.98
2,5,South,Electronics,2023-11-14,27208.26,23407.45,3800.81,0,31.96,3.24,257.51,4.03
5,6,East,Home,2023-02-01,23746.89,21198.75,2548.14,0,21.51,3.06,257.53,6.19
7,10,North,Clothing,2024-10-31,18964.48,16796.94,2167.54,1,38.35,2.86,226.52,3.27
4,4,North,Electronics,2023-10-12,16272.61,11351.75,4920.86,1,24.45,3.61,238.67,3.12
5,2,West,Groceries,2023-11-01,20431.83,14843.89,5587.94,0,27.14,2.93,235.98,6.08
1,10,South,Sports,2024-03-04,30292.88,19171.18,11121.7,0,34.77,2.9,221.0,4.77
1,9,South,Electronics,2024-04-21,31669.88,21353.84,10316.04,0,18.26,4.48,226.64,7.78
15,10,East,Electronics,2023-10-13,26879.32,23243.26,3636.06,0,12.26,4.1,203.86,8.07
20,7,East,Sports,2023-05-24,38244.91,27087.15,11157.76,0,31.23,4.0,247.74,9.27
19,4,East,Home,2024-02-28,38176.2,30012.82,8163.38,0,24.49,4.09,214.45,8.32
10,3,East,Clothing,2023-01-19,24243.24,19389.49,4853.75,0,36.9,4.44,227.63,3.34
18,10,East,Home,2023-01-18,10599.84,8846.08,1753.76,0,39.48,3.65,228.84,5.6
3,3,North,Groceries,2024-08-12,28857.86,18897.28,9960.58,0,21.97,2.94,233.64,4.91
11,9,North,Electronics,2024-01-06,22166.11,15326.62,6839.49,0,22.46,4.22,249.07,5.7
15,5,East,Home,2023-06-24,17498.42,12852.61,4645.81,1,22.24,3.99,241.51,4.12
11,3,North,Clothing,2023-07-13,49181.77,34892.12,14289.65,0,19.74,3.33,239.78,3.68
17,5,East,Groceries,2024-05-16,29085.76,26028.02,3057.74,1,33.45,3.45,231.6,6.65
17,2,East,Home,2023-04-23,33160.9,28202.76,4958.14,0,32.77,3.32,205.76,8.04
6,4,South,Electronics,2023-04-24,27055.8,20126.97,6928.83,0,24.36,4.36,224.12,7.91
5,10,North,Clothing,2023-08-10,15459.01,13353.19,2105.82,1,11.34,3.19,257.44,6.16
8,2,North,Electronics,2024-11-08,7499.46,5281.84,2217.62,0,19.29,4.43,259.73,6.66
2,2,South,Electronics,2024-10-05,33159.62,27713.1,5446.52,0,18.77,4.32,243.83,6.61
16,8,North,Groceries,2023-09-21,16115.98,10751.01,5364.97,0,34.33,3.76,213.65,7.84
20,1,South,Clothing,2023-02-24,15964.43,13277.56,2686.87,0,12.63,3.66,206.11,3.34
12,7,West,Sports,2024-10-04,48063.93,35420.04,12643.89,0,34.17,3.24,224.89,7.97
6,5,North,Electronics,2024-04-02,35193.55,22251.11,12942.44,1,30.08,2.54,251.39,7.08
1,8,East,Clothing,2023-06-11,9986.12,6810.32,3175.8,1,31.97,2.76,243.31,4.39
4,1,South,Electronics,2024-01-15,23469.25,16913.88,6555.37,1,22.97,4.01,253.03,3.34
17,7,East,Home,2023-03-28,31302.12,25817.61,5484.51,0,30.39,3.44,236.95,3.76
13,5,East,Home,2023-02-24,19785.53,12304.52,7481.01,0,28.27,2.8,207.82,6.67
18,4,North,Clothing,2024-04-20,6208.34,4953.41,1254.93,0,33.07,3.03,206.89,8.31
5,7,South,Groceries,2023-06-27,29828.33,24304.25,5524.08,1,23.4,4.4,202.88,5.34
3,10,West,Sports,2024-01-26,9765.79,7775.29,1990.5,0,24.18,3.23,234.02,5.65
11,2,East,Home,2023-12-15,32862.2,27216.5,5645.7,0,29.31,4.32,214.57,9.54
13,1,East,Groceries,2023-01-08,32881.42,21486.38,11395.04,0,13.24,3.11,244.06,4.49
4,1,West,Sports,2023-11-09,6699.16,5199.43,1499.73,0,23.09,3.59,241.17,3.73
14,1,South,Home,2024-03-18,18079.98,15952.75,2127.23,0,39.16,2.54,219.09,5.4
11,5,North,Sports,2023-11-24,31589.58,24742.07,6847.51,1,11.13,3.54,210.61,8.22
10,10,East,Electronics,2023-02-23,33135.49,25958.37,7177.12,1,19.48,3.77,206.14,7.38
19,7,North,Clothing,2023-08-27,18322.85,15041.81,3281.04,0,19.42,2.97,244.24,5.91
18,2,South,Home,2023-08-17,17948.59,12563.32,5385.27,0,29.0,3.66,227.03,9.75
6,10,West,Home,2024-08-01,56065.96,45421.43,10644.53,1,13.17,3.79,219.41,8.14
15,8,North,Electronics,2023-02-20,6883.83,6022.46,861.37,0,28.86,3.87,251.4,3.43
10,4,South,Home,2024-08-31,49507.04,29866.04,19641.0,0,12.85,4.05,235.62,8.21
5,3,North,Home,2024-08-26,7148.84,6155.39,993.45,0,12.85,3.12,231.08,3.17
5,10,North,Home,2023-09-21,17975.36,11964.14,6011.22,0,31.85,3.64,244.6,7.55
10,8,East,Home,2024-02-22,27216.09,20052.19,7163.9,0,19.72,4.46,248.93,4.47
5,2,North,Home,2023-04-06,11448.43,9796.47,1651.96,0,39.32,4.3,241.16,7.88
3,3,East,Groceries,2023-03-29,11068.09,9376.59,1691.5,0,11.12,4.41,226.4,5.17
6,3,South,Home,2023-03-19,16534.07,14344.6,2189.47,0,23.35,3.27,222.76,9.11
4,10,South,Electronics,2023-10-15,55883.32,49296.08,6587.24,1,13.39,4.07,246.3,5.36
18,1,East,Home,2023-04-30,22105.26,16228.51,5876.75,0,20.54,3.74,231.07,7.34
9,6,West,Sports,2024-05-05,30469.77,24281.64,6188.13,0,39.95,2.67,242.26,5.0
17,2,North,Sports,2024-03-27,36693.11,26314.23,10378.88,0,36.67,4.15,253.42,9.42
13,1,South,Electronics,2024-05-14,38399.98,27080.24,11319.74,0,11.45,3.85,254.95,8.47
15,2,South,Groceries,2023-06-14,35961.84,26233.39,9728.45,0,26.9,2.9,216.66,4.7
20,6,West,Electronics,2023-07-01,22797.5,18760.58,4036.92,1,29.43,2.66,211.27,9.64
17,4,South,Groceries,2024-04-13,10027.75,7525.15,2502.6,0,16.29,4.17,215.68,5.5
13,6,East,Clothing,2023-01-07,17677.24,14923.44,2753.8,0,14.35,2.66,245.08,7.56
16,9,West,Sports,2023-11-26,14463.29,11911.47,2551.82,0,37.13,2.68,222.2,8.2
4,10,South,Sports,2024-11-03,11132.48,6747.88,4384.6,0,39.06,3.35,210.4,3.16
5,10,West,Sports,2023-05-31,6102.35,4815.19,1287.16,0,39.76,2.77,205.9,9.71
5,8,West,Groceries,2023-03-26,57027.46,41685.44,15342.02,1,33.69,4.33,219.64,5.41
9,1,South,Electronics,2023-05-27,48659.35,35861.39,12797.96,1,29.91,3.44,208.17,4.33
17,8,South,Groceries,2024-09-15,7268.77,6145.83,1122.94,0,20.37,3.64,209.38,8.95
13,9,South,Sports,2024-01-16,19199.59,14673.91,4525.68,1,15.14,4.36,241.03,7.92
2,6,West,Sports,2024-07-01,11277.52,9762.8,1514.72,0,12.37,3.56,201.18,3.61
13,10,East,Sports,2023-10-12,17655.03,14368.4,3286.63,0,30.8,3.21,207.05,3.82
19,5,East,Sports,2024-11-30,14183.1,10862.16,3320.94,0,33.54,4.09,250.66,8.01
3,6,North,Clothing,2023-03-23,47563.41,39304.57,8258.84,0,34.79,3.39,250.69,3.52
10,6,South,Sports,2024-05-28,8787.67,5373.7,3413.97,0,37.41,3.14,219.75,9.42
2,9,East,Groceries,2024-12-09,23843.63,14499.91,9343.72,1,36.4,3.95,205.28,8.19
13,4,North,Sports,2024-06-06,8632.55,5395.39,3237.16,0,39.99,4.1,242.3,5.35
19,2,North,Home,2024-01-21,49117.34,35918.02,13199.32,0,17.32,4.08,221.61,5.54
17,9,South,Clothing,2024-12-07,46328.61,31069.59,15259.02,0,32.9,4.46,202.73,6.55
14,2,North,Sports,2024-04-15,37248.42,33347.71,3900.71,0,27.59,4.07,209.47,5.53
12,10,East,Home,2023-04-29,24168.79,18433.22,5735.57,0,17.84,4.04,208.23,8.48
12,9,North,Groceries,2024-01-31,13558.02,10829.13,2728.89,0,39.46,4.21,235.35,9.82
11,2,North,Clothing,2024-06-15,14967.04,10232.16,4734.88,0,36.94,2.5,253.89,7.09
7,8,East,Sports,2023-09-18,24936.8,17369.46,7567.34,0,13.86,3.22,247.58,6.12
4,9,North,Groceries,2023-09-13,39570.02,27724.28,11845.74,0,10.78,3.98,232.79,4.56
19,10,North,Home,2023-08-14,16912.83,13692.98,3219.85,0,30.65,3.7,225.33,7.57
1,9,West,Clothing,2023-02-22,18985.64,14089.47,4896.17,0,28.12,2.86,237.12,7.8
3,10,North,Sports,2024-05-14,31997.49,24167.87,7829.62,0,38.07,3.11,226.63,7.8
13,9,North,Groceries,2024-05-20,15697.82,12206.64,3491.18,0,17.02,3.17,214.77,3.19
15,2,West,Clothing,2023-12-30,31289.84,25990.7,5299.14,0,12.53,3.64,240.75,9.29
2,4,West,Home,2023-10-07,22420.89,14060.39,8360.5,0,17.78,4.16,252.39,5.37
11,7,West,Sports,2024-08-15,13841.14,11530.53,2310.61,1,10.57,4.36,222.37,8.21
4,2,South,Clothing,2024-12-14,23121.56,17779.8,5341.76,0,11.08,4.0,250.49,8.32
19,1,South,Home,2023-06-07,51447.33,41195.35,10251.98,1,37.45,4.19,225.86,7.55
17,3,East,Home,2024-09-23,18190.03,12701.47,5488.56,0,20.56,3.44,224.08,5.76
3,4,North,Groceries,2023-02-28,19527.46,14114.76,5412.7,0,22.32,3.28,201.7,7.26
18,8,East,Home,2024-12-27,7967.34,5332.94,2634.4,0,10.55,3.29,241.72,3.28
8,6,South,Home,2023-05-08,35307.14,31557.17,3749.97,1,18.12,3.73,248.45,8.33
19,2,North,Electronics,2024-12-21,43215.91,32373.08,10842.83,0,34.14,2.75,239.81,3.7
5,9,North,Home,2023-04-25,20881.53,18768.8,2112.73,0,28.46,3.66,209.08,5.78
7,2,West,Sports,2023-07-28,22724.46,16973.71,5750.75,1,32.61,3.83,206.2,3.73
8,5,South,Clothing,2024-06-09,48047.53,31996.07,16051.46,0,23.42,3.38,234.37,8.86
5,4,North,Sports,2024-06-04,38528.27,28982.34,9545.93,0,19.29,4.41,224.09,6.85
17,7,West,Sports,2024-07-05,30522.36,18675.98,11846.38,0,24.48,3.72,225.75,7.84
5,8,North,Groceries,2023-08-25,18748.9,16338.37,2410.53,0,19.69,2.94,258.07,7.78
4,5,South,Electronics,2023-10-08,14935.91,12629.28,2306.63,0,35.17,3.46,243.44,8.89
19,10,East,Electronics,2023-12-25,37208.48,30427.09,6781.39,0,18.93,3.85,224.71,3.93
2,5,East,Sports,2023-07-20,28480.5,22298.75,6181.75,0,29.79,3.15,201.15,7.62
11,2,North,Clothing,2023-10-05,28426.99,22001.08,6425.91,0,14.11,2.66,202.05,7.03
13,8,West,Electronics,2023-08-23,14697.0,13212.87,1484.13,1,30.61,3.67,241.09,3.22
15,2,West,Electronics,2024-05-08,32356.54,22112.43,10244.11,1,37.4,4.4,250.26,4.41
12,10,West,Sports,2023-01-04,42023.48,35043.6,6979.88,0,28.26,3.47,242.46,4.87
11,6,South,Electronics,2024-10-27,47605.97,36867.08,10738.89,0,26.8,4.31,224.35,3.51
7,8,East,Groceries,2024-03-17,9800.71,8749.72,1050.99,0,38.83,4.17,201.87,5.48
5,6,East,Sports,2023-01-29,33402.43,28336.65,5065.78,0,28.82,2.79,258.04,3.19
17,4,North,Electronics,2023-04-19,30575.63,27504.54,3071.09,0,17.79,3.92,259.18,6.87
20,4,East,Electronics,2024-09-01,45064.06,34992.13,10071.93,0,18.77,3.37,232.96,4.48
9,6,West,Electronics,2024-12-27,38805.98,25664.85,13141.13,0,31.16,3.0,204.24,5.01
14,4,South,Sports,2023-03-16,48436.78,36381.16,12055.62,0,32.06,3.87,232.46,9.37
12,8,West,Clothing,2023-05-26,48201.46,39203.85,8997.61,0,19.1,3.99,253.54,6.52
6,9,West,Home,2023-05-08,16195.01,13479.24,2715.77,1,20.36,2.86,240.8,4.88
17,1,East,Electronics,2023-02-11,37640.79,22590.23,15050.56,0,39.73,4.33,243.2,7.19
19,4,South,Home,2023-12-22,28873.54,21698.7,7174.84,0,13.06,4.0,205.1,4.41
19,4,South,Home,2023-02-10,14657.09,9828.61,4828.48,0,22.14,4.37,206.39,3.52
16,2,West,Electronics,2023-02-03,13769.11,11875.49,1893.62,0,11.87,3.13,207.64,3.15
12,6,North,Electronics,2023-01-17,8648.8,5586.01,3062.79,0,34.63,4.38,254.26,9.66
12,3,East,Home,2024-11-07,40799.54,32637.06,8162.48,0,12.77,3.24,231.55,8.07
20,7,North,Clothing,2023-06-02,19602.72,13326.29,6276.43,0,30.22,2.61,247.49,8.6
6,5,West,Home,2024-01-13,43563.6,30797.84,12765.76,0,11.69,4.03,206.92,9.87
4,4,East,Clothing,2024-08-10,32374.19,28559.47,3814.72,0,30.19,3.91,255.66,9.52
6,5,North,Groceries,2024-08-21,35313.5,23735.42,11578.08,0,35.29,3.7,249.27,8.16
11,8,North,Clothing,2024-09-20,23955.79,15056.23,8899.56,1,21.96,3.48,213.49,7.86
1,3,North,Sports,2023-12-08,25578.24,15878.6,9699.64,0,25.66,2.56,252.45,5.36
15,7,East,Electronics,2023-01-27,23554.29,17698.33,5855.96,0,22.05,3.75,215.81,3.73
11,6,North,Groceries,2023-10-14,19402.26,15376.55,4025.71,1,19.01,3.33,212.32,7.02
19,1,South,Home,2024-10-07,42463.05,29647.2,12815.85,0,34.1,3.62,215.85,7.03
18,7,West,Clothing,2023-06-17,32993.8,26628.57,6365.23,0,18.16,3.36,254.6,9.67
17,7,East,Groceries,2024-09-01,6684.44,4133.06,2551.38,0,31.69,4.43,254.94,6.1
19,1,South,Sports,2023-09-25,41896.27,35913.5,5982.77,0,16.19,3.71,219.74,7.84
14,9,North,Clothing,2024-03-30,9771.7,8256.79,1514.91,0,17.5,4.0,242.33,7.02
18,6,West,Home,2024-11-15,23166.34,20748.91,2417.43,0,20.09,4.37,240.54,4.24
19,2,North,Home,2024-02-05,34162.02,30095.08,4066.94,1,27.67,3.68,248.39,7.14
15,5,South,Clothing,2024-04-20,15148.54,10707.88,4440.66,1,23.63,2.52,217.79,6.78
15,4,North,Sports,2024-12-02,34380.86,24746.75,9634.11,0,32.35,2.57,230.61,6.46
4,7,East,Electronics,2024-09-25,34686.63,28574.48,6112.15,0,16.41,3.9,240.06,6.59
7,8,South,Electronics,2024-07-11,34363.68,22000.48,12363.2,0,10.32,3.06,201.58,4.15
13,1,East,Home,2024-07-29,12356.06,8577.63,3778.43,0,33.3,3.66,222.6,6.24
3,5,West,Sports,2023-05-10,16507.95,10491.83,6016.12,0,34.65,2.9,241.75,7.24
16,3,East,Home,2023-12-29,16131.91,11880.6,4251.31,0,11.78,3.04,215.16,6.43
9,1,East,Electronics,2024-12-05,55199.38,42260.72,12938.66,1,28.33,3.51,257.46,6.42
8,3,North,Home,2024-11-23,11421.73,7576.58,3845.15,1,21.35,4.45,201.81,3.54
20,6,North,Clothing,2023-10-19,24294.27,14770.66,9523.61,0,33.82,3.73,257.49,4.34
13,7,South,Clothing,2024-01-06,44206.43,36063.9,8142.53,0,36.23,4.37,213.01,5.25
17,8,West,Sports,2023-01-29,39625.97,24013.4,15612.57,0,35.53,4.42,202.93,5.94
17,4,South,Electronics,2023-05-29,42009.9,37473.7,4536.2,0,33.32,2.92,217.55,7.16
17,3,West,Sports,2023-10-23,48753.21,32493.15,16260.06,0,18.07,3.12,247.18,9.04
1,5,West,Sports,2023-01-11,22426.78,17922.81,4503.97,0,34.36,4.04,245.15,4.11
8,9,East,Electronics,2024-05-26,18934.49,13830.23,5104.26,0,26.0,4.23,212.53,3.11
19,6,North,Groceries,2024-11-06,6379.68,3942.02,2437.66,0,11.58,3.54,211.81,6.14
6,9,West,Groceries,2023-04-23,11750.87,8715.09,3035.78,0,23.71,4.49,238.55,6.02
3,6,North,Home,2023-07-06,30290.66,22870.3,7420.36,0,38.26,2.52,227.48,6.86
5,2,West,Groceries,2023-08-15,12094.73,10357.99,1736.74,0,36.64,3.1,247.54,8.83
13,5,North,Clothing,2023-11-06,38133.73,31258.4,6875.33,0,13.07,3.75,201.45,8.62
15,9,South,Sports,2023-04-08,6675.47,4164.1,2511.37,0,32.32,3.44,236.62,3.7
14,8,North,Home,2023-02-24,18440.85,12221.65,6219.2,1,34.17,2.73,243.84,9.54
16,7,East,Sports,2024-09-14,36295.39,25173.26,11122.13,0,18.14,3.24,259.6,3.77
18,1,West,Electronics,2024-10-25,16497.63,10474.71,6022.92,0,24.15,2.55,240.73,7.44
11,4,East,Groceries,2024-02-10,37794.22,27856.98,9937.24,0,31.33,3.79,213.91,7.71
3,7,West,Electronics,2023-03-10,49813.87,44598.0,5215.87,0,23.17,4.29,206.49,7.76
10,7,East,Home,2023-11-08,40868.78,30830.75,10038.03,0,13.38,4.27,238.46,4.86
10,6,West,Clothing,2023-10-16,20382.6,16766.01,3616.59,0,31.18,3.9,231.39,5.31
16,8,North,Groceries,2024-07-01,45526.64,36643.54,8883.1,0,37.35,3.43,253.95,6.84
12,6,West,Electronics,2023-05-28,7303.09,6243.95,1059.14,0,29.57,3.52,243.6,4.4
2,10,East,Groceries,2024-04-11,37625.31,25010.18,12615.13,0,33.21,2.77,230.58,3.14
9,3,East,Sports,2023-09-01,6049.5,4997.78,1051.72,0,20.75,3.18,224.22,6.94
3,4,West,Clothing,2024-05-05,12855.0,11111.95,1743.05,0,15.5,2.88,224.26,6.26
15,3,West,Groceries,2024-05-21,49441.36,32208.72,17232.64,0,29.28,4.14,213.58,7.6
3,1,South,Clothing,2023-12-31,21239.82,14953.7,6286.12,0,19.83,4.33,201.04,4.03
19,10,South,Sports,2024-04-26,41922.47,37354.2,4568.27,0,35.8,3.57,234.49,8.89
18,5,North,Sports,2023-07-20,21923.9,18289.71,3634.19,0,13.68,3.96,212.74,4.02
8,1,North,Electronics,2023-06-03,45539.27,31184.26,14355.01,1,23.0,2.74,212.5,9.24
17,1,North,Home,2024-03-25,48444.78,37262.88,11181.9,0,21.9,3.72,207.52,6.15
8,2,North,Electronics,2024-05-15,33885.55,24441.57,9443.98,1,38.14,3.91,211.38,6.85
7,4,North,Clothing,2023-03-14,37613.09,28096.59,9516.5,1,14.59,3.41,201.91,9.28
7,6,West,Electronics,2024-12-13,33288.78,23520.18,9768.6,0,10.3,2.99,240.45,5.1
3,8,South,Groceries,2023-10-23,47067.57,32184.77,14882.8,0,17.14,4.25,224.08,4.27
1,3,West,Electronics,2023-01-17,16553.48,13282.99,3270.49,0,34.61,3.99,233.69,6.12
4,1,South,Home,2024-10-02,40410.88,33685.0,6725.88,1,16.28,4.3,238.22,4.71
5,3,South,Home,2023-08-05,19612.41,16909.57,2702.84,0,17.23,4.14,258.35,6.69
